EMPLOYEE_HISTORY_CODE,EMPLOYEE_HISTORY_PARENT,EMPLOYEE_CODE,RECORD_START_DATE,RECORD_END_DATE,POSITION_CODE,POSITION_START_DATE,MANAGER_CODE,MANAGER,MANAGER_MB,BRANCH_CODE,ORGANIZATION_CODE
30153,30452,10176,2018-09-09 00:00:00.0,,3700,2018-09-09 00:00:00.0,10475,Laura Portales,Laura Portales,39,7710
30154,30452,10177,2014-07-31 00:00:00.0,,3600,2014-07-31 00:00:00.0,10475,Laura Portales,Laura Portales,7,7710
30155,30452,10178,2014-11-26 00:00:00.0,,3600,2014-11-26 00:00:00.0,10475,Laura Portales,Laura Portales,29,7710
30156,30267,10179,2016-05-30 00:00:00.0,,3800,2016-05-30 00:00:00.0,10290,Sidonia Marino,Sidonia Marino,7,7730
30157,30156,10180,2016-05-30 00:00:00.0,,4000,2015-05-27 00:00:00.0,10179,Giorgio Giordano,Giorgio Giordano,29,7730
30158,30145,10181,2016-10-10 00:00:00.0,,4100,2016-10-10 00:00:00.0,10168,Rolando Greco,Rolando Greco,39,7750
30159,30146,10182,2014-07-19 00:00:00.0,,4300,2014-07-19 00:00:00.0,10169,Almut Diederichsen,Almut Diederichsen,39,7720
30176,30174,10199,2017-10-06 00:00:00.0,,2100,2014-09-12 00:00:00.0,10197,Bertrand Michel,Bertrand Michel,40,8740
30961,30663,10200,2015-12-30 00:00:00.0,2017-10-05 00:00:00.0,2100,2015-12-30 00:00:00.0,10697,Alexandre Thomas,Alexandre Thomas,40,8740
30177,30174,10200,2017-10-06 00:00:00.0,,2100,2015-12-30 00:00:00.0,10197,Bertrand Michel,Bertrand Michel,40,8740
30962,30663,10201,2014-08-03 00:00:00.0,2017-10-05 00:00:00.0,2100,2014-08-03 00:00:00.0,10697,Alexandre Thomas,Alexandre Thomas,40,8740
30178,30174,10201,2017-10-06 00:00:00.0,,2100,2014-08-03 00:00:00.0,10197,Bertrand Michel,Bertrand Michel,40,8740
30780,30665,10202,2014-09-17 00:00:00.0,2017-02-15 00:00:00.0,2500,2014-09-17 00:00:00.0,10699,Alfred Durand,Alfred Durand,40,8740
30179,30169,10202,2017-02-16 00:00:00.0,,2300,2017-02-16 00:00:00.0,10192,Alexander Schmuker,Alexander Schmuker,40,8740
30382,30345,10405,2013-11-24 00:00:00.0,,5200,2013-11-24 00:00:00.0,10368,Maria Boscolo,Maria Boscolo,17,1800
30980,30632,10406,2015-11-13 00:00:00.0,2017-03-04 00:00:00.0,5700,2015-11-13 00:00:00.0,10666,Catarina Couto,Catarina Couto,30,030
30383,30073,10406,2017-03-05 00:00:00.0,,5700,2015-11-13 00:00:00.0,10096,Bayard Lopes,Bayard Lopes,30,030
30384,30073,10407,2019-02-22 00:00:00.0,,5500,2019-02-22 00:00:00.0,10096,Bayard Lopes,Bayard Lopes,30,030
30385,30085,10408,2014-12-11 00:00:00.0,,1200,2014-12-11 00:00:00.0,10108,Penelope Tamrine,Penelope Tamrine,9,5700
30386,30421,10409,2014-11-19 00:00:00.0,,1300,2014-11-19 00:00:00.0,10444,Steven Henderson,Steven Henderson,9,5740
30387,30421,10410,2014-12-04 00:00:00.0,,1400,2014-12-04 00:00:00.0,10444,Steven Henderson,Steven Henderson,9,5760
30388,30421,10411,2014-08-20 00:00:00.0,,1500,2014-08-20 00:00:00.0,10444,Steven Henderson,Steven Henderson,9,5730
30389,30385,10412,2014-05-17 00:00:00.0,,1600,2014-05-17 00:00:00.0,10408,Arjan Schuman,Arjan Schuman,9,5750
30390,30385,10413,2014-09-03 00:00:00.0,,1700,2014-09-03 00:00:00.0,10408,Arjan Schuman,Arjan Schuman,9,5720
30391,30386,10414,2015-10-02 00:00:00.0,,1900,2015-10-02 00:00:00.0,10409,Dirk Bakker,Dirk Bakker,31,5740
30433,30000,10456,2016-03-10 00:00:00.0,,4700,2016-03-10 00:00:00.0,10004,Denis Pagé,Denis Pagé,38,6810
30434,30433,10457,2018-03-07 00:00:00.0,,4800,2018-03-07 00:00:00.0,10456,Jeanne Bertrand,Jeanne Bertrand,38,6810
30435,30433,10458,2016-07-07 00:00:00.0,,4800,2016-07-07 00:00:00.0,10456,Jeanne Bertrand,Jeanne Bertrand,38,6810
30436,30126,10459,2020-06-26 00:00:00.0,,4900,2020-06-26 00:00:00.0,10149,Dietz Krieger,Dietz Krieger,37,6820
30835,30652,10460,2013-08-18 00:00:00.0,2020-06-25 00:00:00.0,5000,2013-08-18 00:00:00.0,10686,Conrad Brink,Conrad Brink,35,6820
30437,30436,10460,2020-06-26 00:00:00.0,,5000,2013-08-18 00:00:00.0,10459,Gianni Vertemati,Gianni Vertemati,35,6820
30438,30126,10461,2015-01-03 00:00:00.0,,5200,2015-01-03 00:00:00.0,10149,Dietz Krieger,Dietz Krieger,14,6800
30439,30438,10462,2018-02-23 00:00:00.0,,5300,2018-02-23 00:00:00.0,10461,Barbara Samuelsen,Barbara Samuelsen,6,6800
30440,30084,10463,2013-06-19 00:00:00.0,,5600,2013-06-19 00:00:00.0,10107,Walter Taylor,Walter Taylor,35,035
30441,30084,10464,2017-12-22 00:00:00.0,,5500,2017-12-22 00:00:00.0,10107,Walter Taylor,Walter Taylor,35,035
30442,30129,10465,2018-01-06 00:00:00.0,,5500,2018-01-06 00:00:00.0,10152,Werner Reiter,Werner Reiter,37,037
30443,30129,10466,2018-12-12 00:00:00.0,,5500,2018-12-12 00:00:00.0,10152,Werner Reiter,Werner Reiter,37,037
30451,30150,10474,2020-01-10 00:00:00.0,,3300,2020-01-10 00:00:00.0,10173,Heinz Weber,Heinz Weber,29,7760
30167,30012,10190,2018-04-05 00:00:00.0,,5600,2018-04-05 00:00:00.0,10020,Maria Iacobucci,Maria Iacobucci,7,007
30168,30085,10191,2014-07-23 00:00:00.0,,1200,2014-07-23 00:00:00.0,10108,Penelope Tamrine,Penelope Tamrine,40,8700
30169,30421,10192,2014-05-16 00:00:00.0,,1300,2014-05-16 00:00:00.0,10444,Steven Henderson,Steven Henderson,40,8740
30170,30421,10193,2014-02-08 00:00:00.0,,1400,2014-02-08 00:00:00.0,10444,Steven Henderson,Steven Henderson,40,8760
30171,30168,10194,2014-10-03 00:00:00.0,,1600,2014-10-03 00:00:00.0,10191,Maximilian Saltzman,Maximilian Saltzman,40,8750
30172,30168,10195,2014-11-29 00:00:00.0,,1700,2014-11-29 00:00:00.0,10191,Maximilian Saltzman,Maximilian Saltzman,40,8720
30173,30168,10196,2014-10-09 00:00:00.0,,1800,2014-10-09 00:00:00.0,10191,Maximilian Saltzman,Maximilian Saltzman,40,8800
30174,30169,10197,2017-10-06 00:00:00.0,,1900,2017-10-06 00:00:00.0,10192,Alexander Schmuker,Alexander Schmuker,40,8740
30959,30663,10198,2016-01-22 00:00:00.0,2017-10-05 00:00:00.0,2000,2016-01-22 00:00:00.0,10697,Alexandre Thomas,Alexandre Thomas,40,8740
30175,30174,10198,2017-10-06 00:00:00.0,,2000,2016-01-22 00:00:00.0,10197,Bertrand Michel,Bertrand Michel,40,8740
30960,30663,10199,2014-09-12 00:00:00.0,2017-10-05 00:00:00.0,2100,2014-09-12 00:00:00.0,10697,Alexandre Thomas,Alexandre Thomas,40,8740
30191,30470,10214,2017-09-16 00:00:00.0,,3700,2017-09-16 00:00:00.0,10494,Jennifer Chambers,Jennifer Chambers,40,8710
30192,30171,10215,2017-05-18 00:00:00.0,,4100,2017-05-18 00:00:00.0,10194,Gilles Bacchus,Gilles Bacchus,40,8750
30973,30664,10216,2014-08-07 00:00:00.0,2017-05-17 00:00:00.0,4200,2014-08-07 00:00:00.0,10698,Didier Girard,Didier Girard,40,8750
30193,30192,10216,2017-05-18 00:00:00.0,,4200,2014-08-07 00:00:00.0,10215,Antje Schwarz,Antje Schwarz,40,8750
30974,30664,10217,2016-12-02 00:00:00.0,2017-05-17 00:00:00.0,4200,2016-12-02 00:00:00.0,10698,Didier Girard,Didier Girard,40,8750
30194,30192,10217,2017-05-18 00:00:00.0,,4200,2016-12-02 00:00:00.0,10215,Antje Schwarz,Antje Schwarz,40,8750
30195,30192,10218,2019-11-07 00:00:00.0,,4200,2019-11-07 00:00:00.0,10215,Antje Schwarz,Antje Schwarz,40,8750
30196,30483,10219,2019-03-08 00:00:00.0,,4800,2019-03-08 00:00:00.0,10507,Julian Harris,Julian Harris,40,8810
30197,30483,10220,2018-10-28 00:00:00.0,,4800,2018-10-28 00:00:00.0,10507,Julian Harris,Julian Harris,40,8810
30198,30483,10221,2015-05-07 00:00:00.0,,4800,2015-05-07 00:00:00.0,10507,Julian Harris,Julian Harris,40,8810
30199,30668,10222,2014-05-29 00:00:00.0,,5100,2014-05-29 00:00:00.0,10702,Rolf Erler,Rolf Erler,40,8820
30861,30668,10223,2017-03-10 00:00:00.0,2019-09-13 00:00:00.0,5100,2017-03-10 00:00:00.0,10702,Rolf Erler,Rolf Erler,40,8820
30784,30322,10240,2018-10-10 00:00:00.0,2018-12-06 00:00:00.0,5500,2016-12-04 00:00:00.0,10345,Ulla Blackmore,Ulla Blackmore,40,040
30417,30416,10440,2019-10-16 00:00:00.0,,5500,2019-10-16 00:00:00.0,10439,Petri Eskola,Petri Eskola,31,031
30418,30416,10441,2018-03-28 00:00:00.0,,5500,2018-03-28 00:00:00.0,10439,Petri Eskola,Petri Eskola,31,031
30419,30416,10442,2019-02-20 00:00:00.0,,5500,2019-02-20 00:00:00.0,10439,Petri Eskola,Petri Eskola,31,031
30420,30017,10443,2020-01-23 00:00:00.0,,5600,2020-01-23 00:00:00.0,10025,Kick Kalkman,Kick Kalkman,9,009
30421,30085,10444,2009-01-30 00:00:00.0,,1100,2009-01-30 00:00:00.0,10108,Penelope Tamrine,Penelope Tamrine,17,1700
30422,30359,10445,2014-08-23 00:00:00.0,,1900,2014-08-23 00:00:00.0,10382,Susan Keon,Susan Keon,35,6740
30423,30422,10446,2020-04-03 00:00:00.0,,2000,2020-04-03 00:00:00.0,10445,Ian Roberts,Ian Roberts,37,6740
30462,30268,10486,2018-04-05 00:00:00.0,,5200,2018-04-05 00:00:00.0,10291,Isabel Torres,Isabel Torres,39,7800
30807,30660,10487,2015-11-06 00:00:00.0,2018-11-20 00:00:00.0,5700,2015-11-06 00:00:00.0,10694,Bautista Fernandez,Bautista Fernandez,29,029
30463,30462,10487,2018-11-21 00:00:00.0,,5400,2018-11-21 00:00:00.0,10486,Fabian Tibor,Fabian Tibor,29,029
30935,30806,10488,2016-12-29 00:00:00.0,2018-04-04 00:00:00.0,5500,2016-12-29 00:00:00.0,10486,Fabian Tibor,Fabian Tibor,39,039
30464,30461,10488,2018-04-05 00:00:00.0,,5500,2016-12-29 00:00:00.0,10484,Florian Keschmann,Florian Keschmann,39,039
30465,30461,10489,2020-04-30 00:00:00.0,,5600,2020-04-30 00:00:00.0,10484,Florian Keschmann,Florian Keschmann,39,039
30466,30012,10490,2016-08-18 00:00:00.0,,5500,2016-08-18 00:00:00.0,10020,Maria Iacobucci,Maria Iacobucci,7,007
30899,30660,10491,2017-01-09 00:00:00.0,2018-11-20 00:00:00.0,5500,2017-01-09 00:00:00.0,10694,Bautista Fernandez,Bautista Fernandez,29,029
30467,30463,10491,2018-11-21 00:00:00.0,,5500,2017-01-09 00:00:00.0,10487,Clara Bordoy,Clara Bordoy,29,029
30832,30666,10492,2020-01-02 00:00:00.0,2020-06-26 00:00:00.0,3300,2020-01-02 00:00:00.0,10700,Amaury Moreau,Amaury Moreau,40,8760
30468,30300,10492,2020-06-27 00:00:00.0,,3300,2020-01-02 00:00:00.0,10323,Aaghie Heiman,Aaghie Heiman,40,8760
30833,30666,10493,2017-09-15 00:00:00.0,2020-06-26 00:00:00.0,3300,2017-09-15 00:00:00.0,10700,Amaury Moreau,Amaury Moreau,40,8760
30510,30508,10534,2018-05-23 00:00:00.0,,4800,2018-05-23 00:00:00.0,10532,Dean Campbell,Dean Campbell,28,4810
30511,30516,10535,2018-07-04 00:00:00.0,,2400,2018-07-04 00:00:00.0,10540,Anling Zhang,安玲 張,33,4740
30512,30516,10536,2018-08-23 00:00:00.0,,2400,2018-08-23 00:00:00.0,10540,Anling Zhang,安玲 張,33,4740
30513,30516,10537,2020-02-01 00:00:00.0,,2500,2020-02-01 00:00:00.0,10540,Anling Zhang,安玲 張,33,4740
30514,30516,10538,2014-10-15 00:00:00.0,,2500,2014-10-15 00:00:00.0,10540,Anling Zhang,安玲 張,34,4740
30375,30374,10398,2016-10-01 00:00:00.0,,4800,2016-10-01 00:00:00.0,10397,Roberto Oliveira,Roberto Oliveira,30,1810
30376,30345,10399,2013-03-06 00:00:00.0,,4900,2013-03-06 00:00:00.0,10368,Maria Boscolo,Maria Boscolo,17,1820
31018,30025,10400,2016-04-11 00:00:00.0,2019-07-24 00:00:00.0,5500,2016-04-11 00:00:00.0,10045,Sally White,Sally White,17,017
30377,30025,10400,2019-07-25 00:00:00.0,,5600,2019-07-25 00:00:00.0,10045,Sally White,Sally White,17,017
30378,30376,10401,2016-04-22 00:00:00.0,,5000,2016-04-22 00:00:00.0,10399,Tammy Sherwood,Tammy Sherwood,17,1820
30379,30378,10402,2016-04-22 00:00:00.0,,5100,2012-08-31 00:00:00.0,10401,Chris Roach,Chris Roach,17,1820
30380,30378,10403,2016-04-22 00:00:00.0,,5100,2013-07-18 00:00:00.0,10401,Chris Roach,Chris Roach,17,1820
30802,30232,10404,2011-06-26 00:00:00.0,2017-10-25 00:00:00.0,5100,2011-06-26 00:00:00.0,10255,Isabel Rios,Isabel Rios,30,1820
30571,30516,10595,2017-08-09 00:00:00.0,,2600,2017-08-09 00:00:00.0,10540,Anling Zhang,安玲 張,33,4740
30572,30421,10596,2014-07-30 00:00:00.0,,1300,2014-07-30 00:00:00.0,10444,Steven Henderson,Steven Henderson,33,4740
30573,30517,10597,2019-05-25 00:00:00.0,,5100,2019-05-25 00:00:00.0,10541,Wenhui Hé,文慧 何,33,4820
30574,30080,10598,2015-02-26 00:00:00.0,,5700,2015-02-26 00:00:00.0,10103,Kwei-Ping Kao,奎平 高,33,033
30575,30080,10599,2014-07-23 00:00:00.0,,5600,2014-07-23 00:00:00.0,10103,Kwei-Ping Kao,奎平 高,33,033
30893,30673,10600,2017-02-17 00:00:00.0,2018-12-29 00:00:00.0,5700,2017-02-17 00:00:00.0,10707,Hye-Yul Gang,혜율 강,32,032
30576,30561,10600,2018-12-30 00:00:00.0,,5700,2017-02-17 00:00:00.0,10585,Mal-Su Jung,말수 정,32,032
30950,30670,10601,2014-09-25 00:00:00.0,2018-02-14 00:00:00.0,4200,2014-09-25 00:00:00.0,10704,Chiyo Tanaka,千代 田中,33,4750
30577,30555,10601,2018-02-15 00:00:00.0,,4200,2014-09-25 00:00:00.0,10579,Kaori Takahashi,香 高橋,33,4750
30952,30675,10602,2016-10-15 00:00:00.0,2018-01-31 00:00:00.0,3700,2016-10-15 00:00:00.0,10709,Bang Zhou,邦 周,33,4710
30813,30507,10602,2018-02-01 00:00:00.0,2019-09-19 00:00:00.0,3700,2016-10-15 00:00:00.0,10531,Keith Abbott,Keith Abbott,33,4710
30578,30507,10602,2019-09-20 00:00:00.0,,3600,2019-09-20 00:00:00.0,10531,Keith Abbott,Keith Abbott,33,4710
30638,30344,10672,2016-12-24 00:00:00.0,,4300,2016-12-24 00:00:00.0,10367,Diane Peterson,Diane Peterson,20,1720
30639,30413,10673,2018-04-05 00:00:00.0,,5000,2018-04-05 00:00:00.0,10436,Joki Virtanen,Joki Virtanen,9,5820
30641,30107,10675,2017-04-15 00:00:00.0,,4500,2017-04-15 00:00:00.0,10130,Aron Adelsvärd,Aron Adelsvärd,15,5810
30642,30386,10676,2016-06-16 00:00:00.0,,2300,2016-06-16 00:00:00.0,10409,Dirk Bakker,Dirk Bakker,15,5740
30566,30561,10590,2018-12-30 00:00:00.0,,5600,2014-10-05 00:00:00.0,10585,Mal-Su Jung,말수 정,32,032
30892,30673,10591,2018-06-21 00:00:00.0,2018-12-29 00:00:00.0,5700,2018-06-21 00:00:00.0,10707,Hye-Yul Gang,혜율 강,32,032
30567,30561,10591,2018-12-30 00:00:00.0,,5700,2018-06-21 00:00:00.0,10585,Mal-Su Jung,말수 정,32,032
30949,30670,10592,2016-09-03 00:00:00.0,2018-02-14 00:00:00.0,4200,2016-09-03 00:00:00.0,10704,Chiyo Tanaka,千代 田中,32,4750
30568,30555,10592,2018-02-15 00:00:00.0,,4200,2016-09-03 00:00:00.0,10579,Kaori Takahashi,香 高橋,32,4750
30951,30675,10593,2017-04-06 00:00:00.0,2018-01-31 00:00:00.0,3700,2017-04-06 00:00:00.0,10709,Bang Zhou,邦 周,32,4710
30569,30507,10593,2018-02-01 00:00:00.0,,3700,2017-04-06 00:00:00.0,10531,Keith Abbott,Keith Abbott,32,4710
30570,30630,10594,2017-12-20 00:00:00.0,,3300,2017-12-20 00:00:00.0,10654,Liling Guo,麗玲 郭,32,4760
30648,30649,10682,2013-11-20 00:00:00.0,,5400,2013-11-20 00:00:00.0,10683,Dominique Morel,Dominique Morel,23,023
30649,30438,10683,2015-10-02 00:00:00.0,,5300,2015-10-02 00:00:00.0,10461,Barbara Samuelsen,Barbara Samuelsen,6,6800
30650,30005,10684,2015-01-22 00:00:00.0,,5400,2015-01-22 00:00:00.0,10013,Else Mörike,Else Mörike,13,013
30651,30359,10685,2018-01-28 00:00:00.0,,3500,2018-01-28 00:00:00.0,10382,Susan Keon,Susan Keon,37,6710
30652,30126,10686,2016-02-21 00:00:00.0,,4900,2016-02-21 00:00:00.0,10149,Dietz Krieger,Dietz Krieger,37,6820
30654,30266,10688,2015-01-03 00:00:00.0,,3100,2015-01-03 00:00:00.0,10289,Konrad Kramer,Konrad Kramer,39,7760
30655,30268,10689,2015-03-18 00:00:00.0,,5200,2015-03-18 00:00:00.0,10291,Isabel Torres,Isabel Torres,39,7800
30656,30268,10690,2016-02-28 00:00:00.0,,4900,2016-02-28 00:00:00.0,10291,Isabel Torres,Isabel Torres,39,7820
30658,30656,10692,2015-01-15 00:00:00.0,,5000,2015-01-15 00:00:00.0,10690,Earnest Wagner,Earnest Wagner,39,7820
30936,30655,10694,2015-07-01 00:00:00.0,2018-04-04 00:00:00.0,5400,2015-07-01 00:00:00.0,10689,Derek Hirsch,Derek Hirsch,29,029
30660,30462,10694,2018-04-05 00:00:00.0,,5400,2015-07-01 00:00:00.0,10486,Fabian Tibor,Fabian Tibor,29,029
30661,30285,10695,2015-03-12 00:00:00.0,,3800,2015-03-12 00:00:00.0,10308,Adriana Iacobucci,Adriana Iacobucci,40,8730
30721,30390,10755,2014-09-11 00:00:00.0,,4300,2014-09-11 00:00:00.0,10413,Agnietje Visser,Agnietje Visser,31,5720
30722,30408,10756,2019-01-30 00:00:00.0,,4600,2019-01-30 00:00:00.0,10431,Frans Vreede,Frans Vreede,9,5810
30723,30391,10757,2016-10-10 00:00:00.0,,2200,2016-10-10 00:00:00.0,10414,Kaarlo Laine,Kaarlo Laine,9,5740
30724,30017,10758,2016-03-31 00:00:00.0,,5500,2015-10-28 00:00:00.0,10025,Kick Kalkman,Kick Kalkman,9,009
30977,30478,10503,2014-01-04 00:00:00.0,2017-04-18 00:00:00.0,4400,2014-01-04 00:00:00.0,10502,Julia Schulz,Julia Schulz,40,8720
30479,30477,10503,2017-04-19 00:00:00.0,,4400,2014-01-04 00:00:00.0,10501,Edouard Didier,Edouard Didier,40,8720
30480,30478,10504,2018-03-04 00:00:00.0,,4400,2018-03-04 00:00:00.0,10502,Julia Schulz,Julia Schulz,40,8720
30481,30173,10505,2016-06-16 00:00:00.0,,4500,2016-06-16 00:00:00.0,10196,Bernard Simon,Bernard Simon,40,8810
30482,30481,10506,2020-04-10 00:00:00.0,,4600,2020-04-10 00:00:00.0,10505,Silvia Lazzeretti,Silvia Lazzeretti,40,8810
30483,30481,10507,2016-06-16 00:00:00.0,,4700,2014-09-19 00:00:00.0,10505,Silvia Lazzeretti,Silvia Lazzeretti,40,8810
30484,30483,10508,2016-01-21 00:00:00.0,,4800,2016-01-21 00:00:00.0,10507,Julian Harris,Julian Harris,40,8810
30485,30316,10509,2020-06-20 00:00:00.0,,5100,2020-06-20 00:00:00.0,10339,Grazia Gallo,Grazia Gallo,40,8820
30786,30669,10245,2015-06-28 00:00:00.0,2018-08-11 00:00:00.0,5600,2015-06-28 00:00:00.0,10703,Tresa Seefelder,Tresa Seefelder,40,040
30908,30669,10245,2018-08-12 00:00:00.0,2018-10-09 00:00:00.0,5700,2018-08-12 00:00:00.0,10703,Tresa Seefelder,Tresa Seefelder,40,040
30263,30056,10286,2018-12-27 00:00:00.0,,3900,2018-12-27 00:00:00.0,10076,Florence Martin,Florence Martin,14,6730
30264,30056,10287,2018-09-21 00:00:00.0,,4000,2018-09-21 00:00:00.0,10076,Florence Martin,Florence Martin,37,6730
30265,30125,10288,2013-01-31 00:00:00.0,,4300,2013-01-31 00:00:00.0,10148,Albrecht Lehrer,Albrecht Lehrer,6,6720
30266,30421,10289,2013-10-05 00:00:00.0,,1400,2013-10-05 00:00:00.0,10444,Steven Henderson,Steven Henderson,39,7760
30267,30421,10290,2013-02-25 00:00:00.0,,1500,2013-02-25 00:00:00.0,10444,Steven Henderson,Steven Henderson,7,7730
30268,30143,10291,2013-06-02 00:00:00.0,,1800,2013-06-02 00:00:00.0,10166,Stefano Bruno,Stefano Bruno,29,7800
30269,30422,10292,2020-02-12 00:00:00.0,,2200,2020-02-12 00:00:00.0,10445,Ian Roberts,Ian Roberts,14,6740
30270,30158,10293,2016-10-10 00:00:00.0,,4200,2016-06-13 00:00:00.0,10181,Ludwig Kellerman,Ludwig Kellerman,29,7750
30271,30454,10294,2018-01-07 00:00:00.0,,2400,2018-01-07 00:00:00.0,10477,Roberto Fusillo,Roberto Fusillo,7,7740
30272,30454,10295,2016-09-19 00:00:00.0,,2500,2016-09-19 00:00:00.0,10477,Roberto Fusillo,Roberto Fusillo,7,7740
30756,30025,10790,2016-11-17 00:00:00.0,,5500,2016-11-17 00:00:00.0,10045,Sally White,Sally White,17,017
30757,30023,10791,2016-03-19 00:00:00.0,,3900,2016-03-19 00:00:00.0,10043,Martine Vachon,Martine Vachon,24,1730
30758,30273,10792,2013-11-08 00:00:00.0,,2200,2013-11-08 00:00:00.0,10296,Franca Moretti,Franca Moretti,7,7740
30759,30459,10793,2018-02-01 00:00:00.0,,4800,2018-02-01 00:00:00.0,10482,Isabella Lombardi,Isabella Lombardi,7,7810
30886,30803,10794,2017-05-03 00:00:00.0,2019-01-19 00:00:00.0,4800,2017-05-03 00:00:00.0,10431,Frans Vreede,Frans Vreede,15,5810
30760,30609,10794,2019-01-20 00:00:00.0,,4800,2017-05-03 00:00:00.0,10633,Gabriella Björnstjerna,Gabriella Björnstjerna,15,5810
30761,30433,10795,2018-03-16 00:00:00.0,,4800,2018-03-16 00:00:00.0,10456,Jeanne Bertrand,Jeanne Bertrand,38,6810
30762,30037,10796,2016-08-14 00:00:00.0,,5700,2016-08-14 00:00:00.0,10057,Samantha Floyd,Samantha Floyd,20,020
30763,30037,10797,2016-11-06 00:00:00.0,,5500,2016-11-06 00:00:00.0,10057,Samantha Floyd,Samantha Floyd,20,020
30764,30045,10798,2016-01-30 00:00:00.0,,5700,2016-01-30 00:00:00.0,10065,Corey Wright,Corey Wright,21,021
30765,30041,10799,2014-09-24 00:00:00.0,,5700,2014-09-24 00:00:00.0,10061,Julie Olsen,Julie Olsen,22,022
31019,30322,10800,2018-10-20 00:00:00.0,,5700,2018-10-20 00:00:00.0,10345,Ulla Blackmore,Ulla Blackmore,40,040
30222,30322,10245,2018-10-10 00:00:00.0,,5700,2018-08-12 00:00:00.0,10345,Ulla Blackmore,Ulla Blackmore,40,040
30909,30669,10246,2016-06-09 00:00:00.0,2018-10-09 00:00:00.0,5500,2016-06-09 00:00:00.0,10703,Tresa Seefelder,Tresa Seefelder,40,040
30223,30322,10246,2018-10-10 00:00:00.0,,5500,2016-06-09 00:00:00.0,10345,Ulla Blackmore,Ulla Blackmore,40,040
30224,30322,10247,2019-05-22 00:00:00.0,,5500,2019-05-22 00:00:00.0,10345,Ulla Blackmore,Ulla Blackmore,40,040
30225,30421,10248,2010-01-29 00:00:00.0,,1500,2010-01-29 00:00:00.0,10444,Steven Henderson,Steven Henderson,17,1730
30226,30341,10249,2009-11-04 00:00:00.0,,1900,2009-11-04 00:00:00.0,10364,Scott Brown,Scott Brown,17,1740
30227,30226,10250,2017-12-28 00:00:00.0,,2200,2017-12-28 00:00:00.0,10249,Emma Sommer,Emma Sommer,30,1740
30228,30360,10251,2015-04-22 00:00:00.0,,3400,2015-04-22 00:00:00.0,10383,Serge Pettigrew,Serge Pettigrew,24,1760
30968,30636,10252,2016-10-24 00:00:00.0,2017-07-22 00:00:00.0,3700,2016-10-24 00:00:00.0,10670,Antonio Alvarez,Antonio Alvarez,24,1710
30229,30364,10252,2017-07-23 00:00:00.0,,3700,2016-10-24 00:00:00.0,10387,Luis Nuñez,Luis Nuñez,24,1710
30230,30023,10253,2014-04-30 00:00:00.0,,4000,2014-04-30 00:00:00.0,10043,Martine Vachon,Martine Vachon,24,1730
30878,30074,10254,2014-11-19 00:00:00.0,2019-03-02 00:00:00.0,4200,2014-11-19 00:00:00.0,10097,Viviam Barros,Viviam Barros,24,1750
30521,30522,10545,2016-05-15 00:00:00.0,,5600,2016-05-15 00:00:00.0,10546,Cai Zhang,財 張,34,034
30522,30064,10546,2014-03-08 00:00:00.0,,5400,2014-03-08 00:00:00.0,10087,Kazumi Uragome,和美 裏込,34,034
30523,30522,10547,2016-11-24 00:00:00.0,,5700,2016-11-24 00:00:00.0,10546,Cai Zhang,財 張,34,034
30524,30421,10548,2014-08-10 00:00:00.0,,1400,2014-08-10 00:00:00.0,10444,Steven Henderson,Steven Henderson,34,4760
30525,30629,10549,2018-09-20 00:00:00.0,,2200,2018-09-20 00:00:00.0,10653,Meifeng Toh,美鳳 桌,34,4740
30526,30507,10550,2020-06-22 00:00:00.0,,3700,2020-06-22 00:00:00.0,10531,Keith Abbott,Keith Abbott,34,4710
30527,30628,10551,2015-06-13 00:00:00.0,,4400,2015-06-13 00:00:00.0,10652,Saburo Tanaka,三郎 田中,34,4720
30528,30531,10552,2017-02-23 00:00:00.0,,4500,2017-02-23 00:00:00.0,10555,An Li,安 李,34,4810
30529,30630,10553,2018-07-29 00:00:00.0,,3300,2018-07-29 00:00:00.0,10654,Liling Guo,麗玲 郭,34,4760
30530,30630,10554,2018-06-07 00:00:00.0,,3200,2018-06-07 00:00:00.0,10654,Liling Guo,麗玲 郭,34,4760
30531,30542,10555,2014-11-05 00:00:00.0,,1800,2014-11-05 00:00:00.0,10566,Kazuki Sasaki,一樹 佐々木,34,4800
30981,30674,10556,2017-01-28 00:00:00.0,2017-02-22 00:00:00.0,4700,2017-01-28 00:00:00.0,10708,Cai Wú,財 吳,34,4810
30591,30026,10615,2020-04-18 00:00:00.0,,4800,2020-04-18 00:00:00.0,10046,Sherry Rowland,Sherry Rowland,17,1810
30592,30026,10616,2015-08-20 00:00:00.0,,4800,2015-08-20 00:00:00.0,10046,Sherry Rowland,Sherry Rowland,17,1810
30593,30232,10617,2020-03-26 00:00:00.0,,5100,2020-03-26 00:00:00.0,10255,Isabel Rios,Isabel Rios,24,1820
30594,30232,10618,2015-12-23 00:00:00.0,,5100,2015-12-23 00:00:00.0,10255,Isabel Rios,Isabel Rios,24,1820
30595,30232,10619,2020-06-22 00:00:00.0,,5100,2020-06-22 00:00:00.0,10255,Isabel Rios,Isabel Rios,24,1820
30958,30232,10620,2017-05-11 00:00:00.0,2017-10-25 00:00:00.0,5100,2017-05-11 00:00:00.0,10255,Isabel Rios,Isabel Rios,30,1820
